temperature,humidity,ph,rainfall,crop,yields,area,state,pressure,cost of_production 
30.72119881,94.01331956,6.011302181,106.8118019,orange,555800,9600,DHARMAPURI,1010.6,866.58
24.35590861,92.39651663,6.600948788,119.6946577,orange,100,100,DHARMAPURI,1011.9,2640.14
21.21306973,91.35349216,7.817846496,112.9834361,orange,1646000,22000,DHARMAPURI,1023.8,2094.67
10.78689755,91.38411917,6.8198271,117.5293447,orange,41000,56000,DHARMAPURI,1024.4,5803.48
11.89925671,91.34663797,7.291405641,103.5771468,orange,100,100,DHARMAPURI,1023.4,2254.97
22.56664172,93.37488907,7.598729065,109.8585753,orange,15400,7800,DHARMAPURI,1019.7,2287.24
18.86883219,93.24688124,6.157135092,119.3936976,orange,203900,133600,DHARMAPURI,1018.5,758.62
17.34083741,93.04897191,7.1917274,112.7194284,orange,1400,1000,DHARMAPURI,1011.4,741.04
34.90665289,92.87820148,7.418761774,102.1906333,orange,14500,8900,DHARMAPURI,1015,757.25
24.53610067,91.90997228,6.488221135,115.9787989,orange,3000,2100,DHARMAPURI,1020.8,695.86
13.8377282,91.74780462,6.044167236,107.9873218,orange,1200,2800,DHARMAPURI,1025.8,815.9
22.3551049,93.52211892,6.010391864,101.5164589,orange,100,700,DHARMAPURI,1029.4,1305.6
34.74004942,93.12316972,6.949838549,100.1967854,orange,100,200,DHARMAPURI,1029.8,1367.29
11.54785707,94.14861001,7.907956251,108.8289171,orange,800,1000,DHARMAPURI,1026.8,1621.56
23.13338811,91.94670335,7.639788459,104.4224145,orange,24400,14600,DHARMAPURI,1024.5,1636.4
29.98364695,94.55239717,7.53350946,115.3560318,orange,400,3300,DHARMAPURI,1023.4,1277.12
20.87947369,90.93756231,6.251586885,102.4550786,orange,1700,2400,DHARMAPURI,1023.3,119.64
17.24944623,91.13772765,6.543191814,112.5090516,orange,600,2300,DHARMAPURI,1023.8,112.53
15.83388699,91.68293851,7.651225301,109.7571416,orange,15500,21400,DHARMAPURI,1010.2,145.72
23.01014302,91.11764246,6.708889665,112.6738296,orange,1000,1900,DHARMAPURI,1006.8,133.56
16.39624284,92.18151927,6.625538653,102.944161,orange,100,100,DHARMAPURI,1012,111.79
24.45132792,93.10527686,6.528354932,109.4711098,orange,29400,21400,DHARMAPURI,1014.8,836.25
31.87859192,91.15248149,6.450640306,105.3437825,orange,1600,600,DHARMAPURI,1015.3,707.58
31.34920143,91.48247612,7.181907673,109.1549823,orange,1800,1000,DHARMAPURI,1013,708.58
18.05142392,90.03969587,7.016482298,111.7793889,orange,2500,800,DHARMAPURI,1014.6,709.58
30.84835031,92.86773675,6.388617138,107.4142681,orange,564400,8700,DHARMAPURI,1006.8,1968.55
22.45616931,91.52781832,7.57125447,118.0069295,orange,1484000,20900,DHARMAPURI,999.6,2199.46
13.70319166,90.95589386,7.609348255,106.2944879,orange,41900,64700,DHARMAPURI,999.6,1925.3
20.48954522,93.72485075,7.137136973,111.8391951,orange,100,100,DHARMAPURI,1007.6,3697.54
13.20844373,94.02769434,6.354022554,106.2696156,orange,13500,6900,DHARMAPURI,1010.7,2802.8
32.31944397,93.67804556,6.196907944,117.6236473,orange,216900,107000,DHARMAPURI,1014.1,2566.47
20.68185224,90.91510525,7.829507245,109.7513927,orange,1400,1500,DHARMAPURI,1010.6,2030.76
31.52675982,90.50621806,6.395258356,113.1169398,orange,5700,5100,DHARMAPURI,1006,2536.99
25.35467646,91.81183218,7.992041984,116.7555937,orange,2300,2400,DHARMAPURI,1005.2,2206.26
17.66545409,91.69865887,6.583411671,110.6857506,orange,900,2200,DHARMAPURI,1007.4,2154.35
12.59093977,91.81668769,6.206053072,119.3916718,orange,100,400,DHARMAPURI,1011.3,1718.66
11.86631922,93.68394562,6.976997772,106.060149,orange,2700,5300,DHARMAPURI,1015.5,1578.94
11.03367937,92.22706805,6.562594972,112.7715925,orange,700,900,DHARMAPURI,1012.6,1909.68
25.2990432,94.96419851,7.260416405,117.9733424,orange,19400,12200,DHARMAPURI,1015.6,1968.55
32.23797837,90.15406807,6.460044778,104.7052254,orange,500,2400,DHARMAPURI,1007,2199.46
17.68408797,94.35815354,6.699164936,108.0638166,orange,2100,2900,DHARMAPURI,1008,1925.3
10.2708877,90.19147747,7.401121811,106.6955204,orange,1700,1800,DHARMAPURI,1006.1,3697.54
17.22034507,94.78797376,6.912033409,108.0054343,orange,12300,13100,DHARMAPURI,1017.8,2802.8
19.667056,90.50096668,7.764040111,100.1737964,orange,2300,3100,DINDIGUL,1019.7,2566.47
10.35609594,93.75652041,7.796034006,101.1456947,orange,28700,18400,DINDIGUL,1013.2,2030.76
27.255435,91.71369387,6.969883483,101.139435,orange,900,400,DINDIGUL,1006.2,2536.99
34.5917846,92.13229786,6.730757538,115.5650287,orange,2300,1200,DINDIGUL,1011,2206.26
32.39523995,94.51768464,6.601395755,113.25373,orange,1000,300,DINDIGUL,1016.1,2154.35
10.16431299,91.22320999,6.465913274,106.362551,orange,325600,4900,DINDIGUL,1015.2,1718.66
21.49118657,93.43949693,6.41354791,101.4819888,orange,100,100,DINDIGUL,1003.4,1578.94
16.53460397,94.76759975,6.475275337,110.0447896,orange,1278000,17600,DINDIGUL,1015.8,1909.68
31.8520694,90.12220323,6.407715561,109.9455062,orange,61500,66400,DINDIGUL,1010.9,2304.68
28.04799508,90.00621688,6.550814117,117.1311498,orange,1000,800,DINDIGUL,1001.6,1586.04
31.75048899,94.59551226,7.36220835,115.1989301,orange,8100,4900,DINDIGUL,1018.5,3511.01
29.07412717,93.27189064,7.36549204,100.7896871,orange,223100,118400,DINDIGUL,1020.9,2581.91
19.14381903,90.71037456,7.8546243,108.0230792,orange,2100,1100,DINDIGUL,1009.8,2385
16.14820285,91.4448027,7.995848977,107.4287664,orange,4400,3400,DINDIGUL,1012,1945.92
34.05296914,92.05811721,6.725600855,116.8020848,orange,4300,2600,DINDIGUL,1025.3,3234.35
34.51423957,90.56151463,7.786725333,118.3271968,orange,700,1500,DINDIGUL,1021.7,431.43
32.71748548,90.54608254,7.656978112,113.328978,orange,300,500,DINDIGUL,1014.6,608.69
25.16296632,92.54736032,7.105904818,114.3117197,orange,500,900,DINDIGUL,1012.1,685.77
27.68167318,94.47316879,7.199106204,113.9995146,orange,100,300,DINDIGUL,1007.4,1414.36
21.35093384,90.9492967,7.871063004,107.0862095,orange,19200,11400,DINDIGUL,1010.5,867.58
11.69894639,93.25638873,7.566165721,103.2005992,orange,500,1900,DINDIGUL,1019.2,2641.14
35.21462816,91.49725058,6.793245417,243.0745066,papaya,6700,8100,DINDIGUL,1022.8,2095.67
42.39413392,90.79028064,6.576261427,88.46607497,papaya,2000,2600,DINDIGUL,1022.3,5804.48
38.4191628,91.14220381,6.751452932,119.2653877,papaya,1600,1100,DINDIGUL,1020.6,2255.97
35.33294932,92.11508608,6.560743093,235.6133585,papaya,11000,10900,DINDIGUL,1012.1,2288.24
42.92325255,90.07600528,6.938313356,196.2408242,papaya,2400,1300,DINDIGUL,1011.3,759.62
33.83508569,92.85470152,6.991626158,203.4044028,papaya,3800,5400,DINDIGUL,1017.9,742.04
33.20258348,92.76437927,6.977700268,197.5282582,papaya,33700,16800,DINDIGUL,1018.8,758.25
23.48546973,93.71043692,6.833768535,191.7760562,papaya,3700,1500,DINDIGUL,1018.1,696.86
29.33710543,90.81781439,6.739170045,202.0572747,papaya,4500,2500,DINDIGUL,1015,816.9
40.21199348,94.50766912,6.993473247,186.6762324,papaya,600,300,DINDIGUL,1016,1306.6
42.13473976,91.70445386,6.757470637,197.402901,papaya,1100,2000,DINDIGUL,1024.6,1368.29
32.86316618,91.4618874,6.850663232,47.271547,papaya,5500,1800,DINDIGUL,1023.3,1622.56
29.80744318,91.38048469,6.74274935,232.7046126,papaya,100,100,DINDIGUL,1016.1,1637.4
31.56213762,93.0484859,6.506120752,63.62250788,papaya,286000,4500,DINDIGUL,1009.4,1278.12
36.32268069,93.06134398,6.98992719,141.1736926,papaya,1514000,20800,DINDIGUL,1002.9,120.64
37.13165026,94.60761797,6.69215564,172.4788062,papaya,40900,46600,DINDIGUL,1011.9,113.53
38.4418717,93.63739039,6.544029776,77.71566883,papaya,900,800,DINDIGUL,1015.8,146.72
32.66160599,90.78931681,6.927803911,78.85085502,papaya,14400,7000,DINDIGUL,1019,134.56
27.92765919,91.55594211,6.721835879,149.9107557,papaya,260800,125100,DINDIGUL,1011.4,112.79
39.01793345,91.48815629,6.99223441,105.8841531,papaya,1500,900,DINDIGUL,1015.1,837.25
32.51247398,94.65904123,6.704204398,51.07048113,papaya,4700,3900,DINDIGUL,1014.9,708.58
38.72382798,91.72514851,6.702424548,62.62377075,papaya,3200,2300,DINDIGUL,1013.8,709.58
43.30204933,92.83405443,6.641098708,110.562229,papaya,400,900,DINDIGUL,1012.7,710.58
27.58548913,90.72526502,6.585346229,238.5008779,papaya,100,200,DINDIGUL,1013.9,1969.55
40.78881819,92.90951393,6.563134737,132.7923586,papaya,1000,1800,DINDIGUL,1011.8,2200.46
23.19451074,91.40301608,6.502289473,206.3999208,papaya,16500,10300,DINDIGUL,1008.5,1926.3
32.68067385,92.61715632,6.800321319,248.8592986,papaya,200,1300,DINDIGUL,1005.9,3698.54
34.28879307,93.61082872,6.721130543,127.2509777,papaya,1900,2500,DINDIGUL,1007.7,2803.8
39.30050027,94.16193416,6.574677594,120.9512466,papaya,2400,2100,DINDIGUL,1005.4,2567.47
39.73149053,91.12220596,6.919342407,122.7628653,papaya,9500,11900,DINDIGUL,1004.2,2031.76
39.23342464,91.25589286,6.519779583,64.4478499,papaya,2400,1000,DINDIGUL,1005.7,2537.99
27.34734861,94.17756725,6.687088098,40.35153141,papaya,7200,9200,DINDIGUL,1009.3,2207.26
40.76998685,92.09278584,6.747975732,209.8678411,papaya,1400,1500,DINDIGUL,1012.8,2155.35
26.26559543,90.79668055,6.65149129,59.49373381,papaya,300,200,DINDIGUL,1012.6,1719.66
28.12971499,93.3210737,6.502675132,117.8201907,papaya,45800,22000,DINDIGUL,1002.8,1579.94
34.2804607,90.55561637,6.825371185,98.54047745,papaya,5300,2100,DINDIGUL,1008.6,1910.68
33.7960155,93.00754254,6.99104104,182.026807,papaya,6700,3500,DINDIGUL,1017.1,1969.55
31.53243779,90.87394933,6.511624841,207.0735119,papaya,1000,500,DINDIGUL,1019.8,2200.46
42.30495821,90.51431779,6.93172108,74.876786,papaya,1400,2700,DINDIGUL,1015.2,1926.3
24.63676897,90.61964344,6.712772333,218.2299187,papaya,8900,2800,DINDIGUL,1009.3,3698.54
28.28222883,91.37059792,6.63016515,179.2720807,papaya,100,300,DINDIGUL,1002.3,2803.8
24.48620746,92.98254537,6.761953186,183.49095,papaya,668300,8700,DINDIGUL,1001.3,2567.47
42.84609252,94.63548176,6.691202286,78.8099639,papaya,400,1000,DINDIGUL,1015.9,2031.76
43.67549305,93.10887229,6.608667684,103.8235658,papaya,1163000,18800,DINDIGUL,1018.3,2537.99
42.07213781,92.92203105,6.840802254,165.7412972,papaya,48500,53500,DINDIGUL,1011.3,2207.26
33.46873719,92.12746225,6.834808348,136.8277041,papaya,300,300,DINDIGUL,1001.4,2155.35
31.7018373,91.66232213,6.953439161,48.83810592,papaya,11500,5800,DINDIGUL,1008.1,1719.66
41.41968393,90.03863107,6.665024508,199.3096432,papaya,271700,118900,DINDIGUL,1008.8,1579.94
42.54744013,94.94482086,6.662875839,214.4103848,papaya,300,600,DINDIGUL,1009.8,1910.68
28.91842453,94.63676767,6.678695788,63.68794608,papaya,5700,3700,DINDIGUL,1010.5,2305.68
43.08022702,93.90305729,6.54277684,211.8529059,papaya,4400,2600,DINDIGUL,1013.2,1587.04
29.20300896,93.96834049,6.839443833,209.4083305,papaya,700,1600,DINDIGUL,1014.7,3512.01
41.04224355,91.37258067,6.805277038,181.527598,papaya,500,1500,DINDIGUL,1015.1,2582.91
25.62446619,93.18240298,6.762522087,97.26336657,papaya,600,1100,DINDIGUL,1016.3,2386
35.32876402,91.06138506,6.678449318,163.9069365,papaya,14100,9600,DINDIGUL,1016.2,1946.92
24.42561272,92.27749066,6.577192175,63.35298768,papaya,10600,500,DINDIGUL,1013.5,3235.35
31.18298415,90.21646909,6.734005648,54.01872359,papaya,2200,2100,DINDIGUL,1009.9,432.43
31.88342554,91.3256535,6.524459342,79.27201575,papaya,1000,1100,DINDIGUL,1008,609.69
42.93368602,91.1756748,6.501521192,246.3613268,papaya,9600,9800,DINDIGUL,1006.6,686.77
23.11407669,94.31994776,6.758479569,231.5153161,papaya,1200,100,DINDIGUL,1011,1415.36
24.87212063,93.90560147,6.676578778,135.1694525,papaya,5300,7200,DINDIGUL,1015.2,868.58
43.36051537,93.35191636,6.941496806,114.778071,papaya,300,100,DINDIGUL,1013.3,2642.14
26.83054058,90.75379971,6.864143752,144.6656444,papaya,44100,23500,DINDIGUL,1008.7,2096.67
30.42012134,93.12659793,6.583528529,75.95295,papaya,1200,500,DINDIGUL,1007.7,5805.48
28.64555584,93.22642604,6.751747609,115.8163936,papaya,700,300,DINDIGUL,1003.7,2256.97
32.50037548,93.47888842,6.893509446,71.73759526,papaya,400,200,DINDIGUL,1010.6,2289.24
43.03714283,94.6428898,6.720744449,41.5856585,papaya,600,1200,DINDIGUL,1010.4,760.62
30.10773379,90.34546355,6.827812549,75.24521981,papaya,6300,2100,DINDIGUL,1011.5,743.04
23.69212243,93.61055571,6.912299695,87.53393983,papaya,21300,500,DINDIGUL,1008.6,759.25
35.67667332,93.30641944,6.586107335,141.3381168,papaya,557100,8200,DINDIGUL,1005.8,697.86
27.71948962,94.43877142,6.827305908,82.83061083,papaya,200,100,DINDIGUL,999.1,817.9
35.26824831,92.38282957,6.821774589,149.8488208,papaya,500,800,DINDIGUL,1005.7,1307.6
23.16855863,90.78821158,6.656458831,161.6892093,papaya,177400,27500,DINDIGUL,1004.5,1369.29
33.08706051,92.25197542,6.770384816,88.1300769,papaya,1700,2300,DINDIGUL,1013.4,1623.56
37.4620912,90.44967809,6.933809743,172.3458448,papaya,214400,105500,DINDIGUL,1016.4,1638.4
38.73218907,94.73613484,6.579441304,218.142147,papaya,400,600,DINDIGUL,1017.1,1279.12
32.57720726,92.74889453,6.92791761,93.7942847,papaya,163300,166300,DINDIGUL,1019.1,121.64
38.38231475,93.10378595,6.985804083,210.2735346,papaya,11300,49500,DINDIGUL,1016.6,114.53
42.93605359,90.09448142,6.612429546,234.8466111,papaya,4000,5200,DINDIGUL,1014.9,147.72
25.65492304,92.74501561,6.813383387,52.95477913,papaya,900,2200,DINDIGUL,1013.1,135.56
37.58899717,91.99740365,6.9677596,159.6577388,papaya,2100,3100,DINDIGUL,1013.8,113.79
29.60718808,93.15642801,6.57398033,62.68710535,papaya,1000,1200,DINDIGUL,1014.5,838.25
25.34756111,93.02871078,6.803094965,174.4012337,papaya,1600,1900,DINDIGUL,1015.1,709.58
25.9300384,93.02357765,6.964955435,241.8202079,papaya,900,900,DINDIGUL,1012.2,710.58
32.76795887,94.57377401,6.764213299,240.4795923,papaya,23800,10500,DINDIGUL,1007.9,711.58
29.02328049,90.20396783,6.617703178,126.8069869,papaya,3000,2100,DINDIGUL,1006.2,1970.55
40.00439101,90.17015833,6.52711001,92.11877372,papaya,23300,300,DINDIGUL,1003.9,2201.46
33.32315744,91.25271223,6.709668804,234.496633,papaya,1000,400,DINDIGUL,1004.5,1927.3
31.22790131,94.94021378,6.620729882,46.44279118,papaya,502600,178500,DINDIGUL,1006.3,3699.54
26.68386496,92.9585411,6.583760499,62.50689682,papaya,2200,300,DINDIGUL,1014.7,2804.8
24.70528368,90.14732171,6.676407337,108.4103158,papaya,6700,4100,DINDIGUL,1014.8,2568.47
38.2016825,93.97379963,6.751298936,218.0908814,papaya,210800,9200,DINDIGUL,1006.7,2032.76
36.56769731,93.79503425,6.867554147,104.4218596,papaya,87,12900,DINDIGUL,1014.4,2538.99
26.05375792,93.69111672,6.742490027,240.6863901,papaya,200,100,DINDIGUL,1019.5,2208.26
31.29986342,92.76039164,6.986228647,54.77830202,papaya,30100,53400,DINDIGUL,1018.1,2156.35
40.10207731,94.35110201,6.979102243,149.1199989,papaya,13000,200,DINDIGUL,1013.4,1720.66
38.58954491,91.58076549,6.825664782,102.2708231,papaya,1900,2000,DINDIGUL,1011.1,1580.94
41.31330062,91.1508798,6.617066674,239.7427554,papaya,180200,100100,DINDIGUL,1012,1911.68
37.03551903,91.79430166,6.551892638,188.5181422,papaya,2400,900,DINDIGUL,1008.3,1970.55
23.0124018,91.07355541,6.598860305,208.3357976,papaya,416200,195600,DINDIGUL,1007.4,2201.46
26.7627493,92.86056895,6.420018717,224.5903664,coconut,173600,151300,DINDIGUL,1006.7,1927.3
25.61294367,94.3138837,5.740054567,224.3206759,coconut,10100,12300,DINDIGUL,1006.7,3699.54
28.130115,95.64807631,5.686972967,151.0761899,coconut,8500,5000,DINDIGUL,1014.1,2804.8
25.02887163,91.53720922,6.293662363,179.8248944,coconut,4200,5800,DINDIGUL,1017.2,2568.47
27.79797651,99.64573002,6.381975465,181.6942283,coconut,700,2400,DINDIGUL,1013,2032.76
29.25902906,95.11294697,5.542169139,184.7624496,coconut,,100,DINDIGUL,1011.4,2538.99
27.10134661,93.69979946,5.551963184,150.9502632,coconut,19800,51600,DINDIGUL,1011.4,2208.26
25.84726298,90.92669463,5.860740481,147.8888994,coconut,2200,3300,DINDIGUL,1010.4,2156.35
26.58580443,90.98617591,5.558807063,178.8116076,coconut,4200,6200,DINDIGUL,1012.3,1720.66
28.38503882,99.18843684,5.55771171,189.6711349,coconut,1700,1200,DINDIGUL,1010.6,1580.94
28.43647052,91.81320717,5.568365926,145.5414413,coconut,56800,25400,DINDIGUL,1011.4,1911.68
28.27298134,96.93649473,6.07071786,198.8234862,coconut,18800,13400,DINDIGUL,1009.1,2306.68
27.00648436,96.46168931,5.627860549,144.3331315,coconut,21600,300,DINDIGUL,1003.5,1588.04
27.63551259,99.34854917,6.38488418,157.9171537,coconut,100,200,DINDIGUL,994.8,3513.01
26.29644905,99.65809151,5.685889066,215.9195049,coconut,5600,800,DINDIGUL,1001.2,2583.91
27.1326009,95.23797989,6.234458417,204.7206567,coconut,216300,218400,DINDIGUL,1010.4,2387
25.56567803,97.61361544,6.443168642,199.7936345,coconut,573400,25100,DINDIGUL,1005.8,1947.92
25.94951662,93.40548703,5.842317989,172.0540491,coconut,13200,19800,DINDIGUL,996.2,3236.35
28.03380598,95.01630593,5.955742971,218.0055713,coconut,10000,100,DINDIGUL,1011.4,433.43
29.12859129,91.30924833,5.741367375,157.2388553,coconut,1700,2000,DINDIGUL,1016.5,610.69
27.0828252,97.00155491,5.948342571,171.7575545,coconut,66900,97400,DINDIGUL,1017.8,687.77
28.11321494,90.01734526,6.387067562,172.4813641,coconut,2500,1400,DINDIGUL,1018.1,1416.36
27.5136304,94.18955816,5.562911913,156.6732553,coconut,236800,215300,DINDIGUL,1015.9,869.58
27.63834933,95.48763389,5.85971872,205.5463111,coconut,61900,147700,DINDIGUL,1008.9,2643.14
29.01256899,94.01014388,6.282955073,150.0500312,coconut,100,2600,DINDIGUL,1008.1,2097.67
26.58413917,95.78923137,6.25449571,171.6262299,coconut,6600,5100,DINDIGUL,1014.9,5806.48
28.28905147,97.00396405,5.973853124,142.9403233,coconut,1100,6200,DINDIGUL,1019.2,2257.97
28.69164799,96.65248672,6.081568052,178.9635457,coconut,400,2300,DINDIGUL,1018,2290.24
29.70931288,96.30484325,6.37466756,209.8453993,coconut,200,100,DINDIGUL,1018.4,761.62
27.14865285,96.66355213,6.027707171,149.2433497,coconut,7400,52000,DINDIGUL,1021.1,744.04
29.28725038,91.95614918,5.868285082,132.1491176,coconut,300,3500,DINDIGUL,1019.9,760.25
25.06871967,93.31410447,6.205931638,134.8419069,coconut,300,1600,DINDIGUL,1013.9,698.86
26.92449525,91.20106019,5.570745386,194.9022136,coconut,600,700,DINDIGUL,1014.4,818.9
28.27804288,93.64761266,6.095261013,171.9457959,coconut,10800,6800,DINDIGUL,1018.4,1308.6
29.18032562,92.73041222,6.025789594,204.9603677,coconut,400,200,DINDIGUL,1017.4,1370.29
28.3575072,91.64509299,5.542873799,160.7306991,coconut,400,500,DINDIGUL,1017.4,1624.56
29.38072512,93.27565685,6.366219551,218.5241851,coconut,7600,200,DINDIGUL,1018.8,1639.4
25.39241091,98.08951196,5.579845008,218.080385,coconut,300,300,DINDIGUL,1017.2,1280.12
26.31270635,98.62048026,5.804965067,208.1181381,coconut,1000,200,DINDIGUL,1015.2,122.64
29.52501367,91.91185319,6.121005506,194.3100272,coconut,218100,10300,DINDIGUL,1015.3,115.53
28.83214859,92.17170353,6.000248647,145.4172387,coconut,14000,200,DINDIGUL,1011.7,148.72
28.48444906,97.76865458,5.820978791,160.389421,coconut,700,2000,DINDIGUL,1004.5,136.56
28.74013335,93.39676499,5.620733794,156.7650823,coconut,59500,96200,DINDIGUL,1008,114.79
25.00872392,95.59224018,6.001936419,165.8092179,coconut,4300,3100,DINDIGUL,1015.1,839.25
29.8690834,91.14723422,6.305740522,192.7678575,coconut,86100,187000,DINDIGUL,1019.7,710.58
27.54273211,94.59086121,6.362544111,150.2012138,coconut,13100,145700,DINDIGUL,1022.7,711.58
26.52166434,98.38227669,5.588655387,144.6261698,coconut,100,12200,DINDIGUL,1020.6,712.58
25.03512351,95.89739958,6.182232762,174.796583,coconut,3800,5100,DINDIGUL,1015.1,1971.55
29.20394909,95.66997327,5.959493188,211.2506267,coconut,1600,5600,DINDIGUL,1016.2,2202.46
27.05826457,91.10510371,5.677282678,224.7006953,coconut,200,2000,DINDIGUL,1015.7,1928.3
26.18552389,96.96637916,5.612122797,135.4186222,coconut,100,400,DINDIGUL,1017,3700.54
27.59376845,92.48519606,6.206077742,162.8432736,coconut,4800,54200,DINDIGUL,1019.6,2805.8
25.76011662,94.65830608,5.764812076,131.2451414,coconut,1000,3000,DINDIGUL,1021.4,2569.47
28.87862994,95.11320315,6.203376525,145.0583117,coconut,2300,1000,DINDIGUL,1016.1,2033.76
26.50908611,94.48414544,6.143662699,199.8778403,coconut,100,100,DINDIGUL,1013.1,2539.99
26.87037587,91.72546257,6.100429497,214.4128874,coconut,100,200,DINDIGUL,1015.5,2209.26
27.57283516,94.90485697,5.708409601,145.9298935,coconut,,200,DINDIGUL,1020.8,2157.35
28.05912437,98.3670985,5.868255858,171.6516396,coconut,34800,2100,DINDIGUL,1018.8,1721.66
29.51611558,92.56492864,6.461225827,131.2116167,coconut,7000,100,DINDIGUL,1016.7,1581.94
28.96318258,95.16333673,6.165084855,222.803013,coconut,1000,1600,DINDIGUL,1014.2,1912.68
25.09897688,92.36099489,6.047044342,157.7592626,coconut,144700,82200,DINDIGUL,1016.9,1971.55
27.1872282,92.19906776,6.137102505,141.3220576,coconut,2000,1100,DINDIGUL,1017.7,2202.46
29.03065024,90.79093862,5.894027065,205.5720367,coconut,130100,198700,DINDIGUL,1018.9,1928.3
27.754298,95.94643831,5.56222383,131.0900076,coconut,263400,193300,DINDIGUL,1020.8,3700.54
27.31155708,99.96906006,5.832608028,201.8258633,coconut,1600,2100,DINDIGUL,1021.2,2805.8
28.84270971,99.64328526,6.218571874,224.4016682,coconut,6700,3400,DINDIGUL,1018.8,2569.47
26.61423461,96.97300803,6.142010637,191.006688,coconut,2900,4900,DINDIGUL,1018.4,2033.76
29.70143197,95.65754365,6.078807239,215.1968037,coconut,500,1400,DINDIGUL,1010.5,2539.99
25.54759871,91.64194826,5.702484758,212.867626,coconut,100,200,DINDIGUL,1005.8,2209.26
26.37978453,91.49882979,5.547594847,167.0470997,coconut,200,100,DINDIGUL,1014.7,2157.35
27.45907759,92.90736493,5.836075368,142.1430003,coconut,37100,49400,DINDIGUL,1016.3,1721.66
27.02269204,95.71935435,6.231662767,147.1682459,coconut,,300,DINDIGUL,1019.2,1581.94
28.98545306,90.73966792,5.718120393,148.8398374,coconut,2100,3600,DINDIGUL,1019.6,1912.68
26.1055118,91.52421214,5.852038202,134.1279669,coconut,400,1400,DINDIGUL,1018.8,2307.68
25.0707247,95.02156793,5.547933273,192.9036306,coconut,400,400,DINDIGUL,1019.3,1589.04
25.54963273,96.92786777,6.156259104,191.2996157,coconut,12700,6400,DINDIGUL,1014.3,3514.01
28.56973521,95.67906668,6.436314406,134.8370348,coconut,200,200,DINDIGUL,1016.7,2584.91
26.07010807,96.7036223,5.981169595,143.533473,coconut,300,400,DINDIGUL,1018.1,2388
25.51791333,94.38420565,6.271952833,178.7297725,coconut,2600,400,DINDIGUL,1019.6,1948.92
25.9490364,94.73860514,6.470465614,144.1571109,coconut,322900,13600,DINDIGUL,1015,3237.35
28.2974764,95.41122824,6.141502001,182.4482352,coconut,8000,100,DINDIGUL,1013.9,434.43
29.56549169,91.40896307,5.826381164,224.8315729,coconut,700,1200,DINDIGUL,1015.4,611.69
29.69952329,95.21224392,6.342463714,148.3003692,coconut,166900,82400,DINDIGUL,1015.4,688.77
26.14162144,93.28415295,6.071897347,195.4115025,coconut,700,600,DINDIGUL,1012.5,1417.36
26.00175125,94.79998418,6.331051715,209.540094,coconut,289100,188400,DINDIGUL,1020.5,870.58
27.15116142,91.48889469,6.413184638,164.9182225,coconut,177300,205600,DINDIGUL,1019.7,2644.14
28.97318719,98.09861043,5.50158009,213.9011021,coconut,5200,23500,DINDIGUL,1009.7,2098.67
26.13958446,96.38580769,6.338720873,131.3387935,coconut,2600,1500,DINDIGUL,1015.7,5807.48
25.51618488,94.33465411,6.015672239,135.1272491,coconut,1600,5400,DINDIGUL,1014,2258.97
27.55821802,99.98187601,5.735364307,174.6256481,coconut,900,1800,DINDIGUL,1002.3,2291.24
27.81132822,97.48410555,6.465906333,154.0621221,coconut,100,400,DINDIGUL,998.4,762.62
25.60033702,99.7240104,5.855457599,165.8248732,coconut,100,100,DINDIGUL,1009.2,745.04
26.91641934,99.84671638,6.318552973,225.6323656,coconut,33300,46200,DINDIGUL,1020,761.25
29.1797902,90.27214288,6.006784979,188.9252083,coconut,,200,DINDIGUL,1021.8,699.86
26.44600063,98.29937782,6.008386283,221.2258168,coconut,1400,4100,DINDIGUL,1024.2,819.9
28.43572863,95.8840407,5.665785202,203.9283708,coconut,900,1000,DINDIGUL,1024.9,1309.6
28.94099669,93.00109012,5.764615485,191.7723087,coconut,600,500,DINDIGUL,1021.7,1371.29
26.45488737,93.45042636,5.901495544,149.2220255,coconut,200,700,DINDIGUL,1019,1625.56
25.79490531,93.84150618,5.779032666,152.4238712,coconut,29200,12800,DINDIGUL,1024.7,1640.4
26.93141945,98.80313612,5.67154928,166.5712879,coconut,100,100,DINDIGUL,1029.1,1281.12
24.40228894,79.19732001,7.231324765,90.8022356,cotton,34400,23300,DINDIGUL,1027.6,123.64
23.09595631,84.86275707,6.925412377,71.29581071,cotton,400,500,DINDIGUL,1025.6,116.53
23.9656349,76.97696717,7.633437412,90.75616738,cotton,2600,500,DINDIGUL,1025.3,149.72
24.88738107,75.62137159,6.827354668,89.76050416,cotton,534700,18600,DINDIGUL,1027.9,137.56
25.36243778,83.63276077,6.176716425,88.43618918,cotton,8000,100,DINDIGUL,1026.2,115.79
24.69457084,81.7358876,6.628722836,78.58494391,cotton,600,700,DINDIGUL,1025.5,840.25
25.0017188,80.53965818,7.256877571,96.32600992,cotton,142200,70000,DINDIGUL,1022.6,711.58
22.45942937,81.30681027,6.443785385,64.23026638,cotton,200,100,DINDIGUL,1020.7,712.58
23.60564038,79.29573149,7.723240151,72.49800885,cotton,411600,190100,DINDIGUL,1022.8,713.58
24.58453146,79.12404171,5.947448589,71.94608134,cotton,204200,168500,DINDIGUL,1019,1972.55
23.0865933,83.55546146,7.227745516,71.84080724,cotton,800,400,DINDIGUL,1014.4,2203.46
